time,step,reward,terminated,truncated,fmu_status,fmu_error,failure_type,transition_valid,requested_u_tp,requested_u_battery,requested_caes_mode,requested_caes_magnitude,decoded_u_tp,decoded_u_battery,decoded_u_caes,rt_economic_cashflow_total,rt_economic_cashflow_delta,rt_economic_reward,rt_raw_total_cost,rt_normalized_cost,rt_cost_reference,rt_cost_reference_missing,rt_terminal_soc_bonus,rt_reward,rt_terminal_soc_l1_error,rt_terminal_soc_l1_full,rt_terminal_soc_l1_energy,rt_terminal_soc_l2_error,rt_terminal_soc_tolerance,rt_terminal_soc_satisfied,rt_soc_shaping_reward,rt_soc_shaping_potential,rt_soc_shaping_absolute,rt_soc_shaping_coef,rt_soc_recovery_scale,rt_soc_l1_prev,rt_market_settlement_enabled,rt_market_grid_cashflow,rt_market_grid_cost,rt_market_buy_cost,rt_market_sell_revenue,rt_market_energy_buy_mwh,rt_market_energy_sell_mwh,rt_market_buy_yuan_per_kwh,rt_market_sell_yuan_per_kwh,rt_p_grid_mw,rt_fmu_grid_cashflow_delta,rt_economic_cashflow_wind,rt_economic_cashflow_delta_wind,rt_raw_wind_cost,rt_economic_cashflow_pv,rt_economic_cashflow_delta_pv,rt_raw_pv_cost,rt_economic_cashflow_thermal,rt_economic_cashflow_delta_thermal,rt_raw_thermal_cost,rt_economic_cashflow_battery,rt_economic_cashflow_delta_battery,rt_raw_battery_cost,rt_economic_cashflow_caes,rt_economic_cashflow_delta_caes,rt_raw_caes_cost,rt_economic_cashflow_load,rt_economic_cashflow_delta_load,rt_raw_load_cost,rt_economic_cashflow_grid,rt_economic_cashflow_delta_grid,rt_raw_grid_cost,obs_battery_soc,obs_caes_gas_soc,obs_caes_hot_soc,obs_caes_cold_soc,obs_caes_gas_pressure,obs_caes_gas_temperature,obs_caes_hot_temperature,obs_caes_cold_temperature,obs_p_thermal,obs_p_battery,obs_p_caes,obs_p_grid,obs_p_wind_available,obs_p_wind_actual,obs_p_pv_available,obs_p_pv_actual,obs_p_load_actual,obs_p_curtailment,obs_p_unserved,u_tp_dynamic_low,u_tp_dynamic_high,u_battery_dynamic_low,u_battery_dynamic_high,caes_discharge_allowed,caes_idle_allowed,caes_charge_allowed,caes_locked_mode,caes_locked_steps_completed,caes_locked_steps_remaining
75600.0,20,0.423586234542169,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,291948.5341372275,68516.69483749974,0.4376949461092323,-68516.69483749974,-0.4376949461092323,156539.83544146415,0.0,0.0,0.423586234542169,0.04706628092566767,0.04706628092566767,0.04706628092566767,0.002215234800173868,0.06,1.0,-0.014108711567063316,-0.010343409093009903,-0.0037653024740534136,5.0,1.0,0.04499759910706569,1.0,14448.3418875,-14448.3418875,0.0,14448.3418875,0.0,77.0578234,0.98555,0.1875,-77.0578234,-46882.02353999985,-87570.76698083089,0.0,-0.0,-174435.74332634246,0.0,-0.0,-1259999.9999999998,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,2355907.470500004,114068.35295000114,-114068.35295000114,-541952.4260555983,14448.3418875,-14448.3418875,0.5,0.8029336929321289,0.5,0.5,8029337.0,265.1096496582031,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-77057824.0,0.0,0.0,-0.0,-0.0,227057824.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
79200.0,21,0.40811476509145017,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,299242.75179722736,66591.20644999959,0.42539463684884493,-66591.20644999959,-0.42539463684884493,156539.83544146415,0.0,0.0,0.40811476509145017,0.049726629209789985,0.049726629209789985,0.049726629209789985,0.0024727376525679385,0.06,1.0,-0.017279871757394778,-0.01330174142061158,-0.003978130336783199,5.0,1.0,0.04706628092566767,1.0,13062.29475,-13062.29475,0.0,13062.29475,0.0,69.665572,0.63457,0.1875,-69.665572,-46234.69403999974,-87570.76698083089,0.0,-0.0,-174435.74332634246,0.0,-0.0,-1319999.9999999998,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,2469436.382200006,113528.91170000192,-113528.91170000192,-588187.120095598,13062.29475,-13062.29475,0.5,0.8002733588218689,0.5,0.5,8002733.5,264.23126220703125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-69665568.0,0.0,0.0,-0.0,-0.0,219665568.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
82800.0,22,0.3837904112419299,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,307276.19459722756,63149.6207375002,0.40340926997533544,-63149.6207375002,-0.40340926997533544,156539.83544146415,0.0,0.0,0.3837904112419299,0.05280551275243217,0.05280551275243217,0.05280551275243217,0.0027884221770472766,0.06,1.0,-0.019618858733405502,-0.015394417713210928,-0.004224441020194574,5.0,1.0,0.049726629209789985,1.0,13316.834737499998,-13316.834737499998,0.0,13316.834737499998,0.0,71.02311859999999,0.63457,0.1875,-71.02311859999999,-41799.3432,-87570.76698083089,0.0,-0.0,-174435.74332634246,0.0,-0.0,-1379999.9999999998,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,2579269.1682000044,109832.78599999845,-109832.78599999845,-629986.463295598,13316.834737499998,-13316.834737499998,0.5,0.7971944808959961,0.5,0.5,7971945.0,263.2146911621094,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-71023120.0,0.0,0.0,-0.0,-0.0,221023120.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
86400.0,23,0.37124313143853843,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,315173.88273722766,61172.07784375067,0.39077642870414986,-61172.07784375067,-0.39077642870414986,156539.83544146415,0.0,0.0,0.37124313143853843,0.05581906713145124,0.05581906713145124,0.05581906713145124,0.00311576825542546,0.06,1.0,-0.019533297265611437,-0.015067771895095339,-0.004465525370516099,5.0,1.0,0.05280551275243217,1.0,10660.51854375,-10660.51854375,0.0,10660.51854375,0.0,56.856098900000006,0.63457,0.1875,-56.856098900000006,-42613.87116000056,-87570.76698083089,0.0,-0.0,-174435.74332634246,0.0,-0.0,-1439999.9999999998,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,2689780.7275000033,110511.55929999892,-110511.55929999892,-672600.3344555986,10660.51854375,-10660.51854375,0.5,0.7941809296607971,0.5,0.5,7941809.5,262.21966552734375,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-56856100.0,0.0,0.0,-0.0,-0.0,206856096.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
90000.0,24,0.33642032026353463,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,324488.27284722746,55542.217056249814,0.35481203170817843,-55542.217056249814,-0.35481203170817843,156539.83544146415,0.0,0.0,0.33642032026353463,0.058560442342893704,0.058560442342893704,0.058560442342893704,0.003429325407395378,0.06,1.0,-0.01839171144464382,-0.013706876057212325,-0.004684835387431497,5.0,1.0,0.05581906713145124,1.0,12114.16760625,-12114.16760625,0.0,12114.16760625,0.0,64.6088939,0.63457,0.1875,-64.6088939,-34113.65934000001,-87570.76698083089,0.0,-0.0,-174435.74332634246,0.0,-0.0,-1499999.9999999998,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,2793208.776950003,103428.04944999982,-103428.04944999982,-706713.9937955986,12114.16760625,-12114.16760625,0.5,0.7914395332336426,0.5,0.5,7914395.5,261.3145446777344,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-64608892.0,0.0,0.0,-0.0,-0.0,214608896.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
93600.0,25,0.34538510193980604,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,333027.38345722767,56748.10208125012,0.36251540651753317,-56748.10208125012,-0.36251540651753317,156539.83544146415,0.0,0.0,0.34538510193980604,0.061010337852794416,0.061010337852794416,0.061010337852794416,0.003722261324912119,0.06,0.0,-0.017130304577727115,-0.012249477549503562,-0.004880827028223554,5.0,1.0,0.058560442342893704,1.0,9443.655131249998,-9443.655131249998,0.0,9443.655131249998,0.0,50.36616069999999,0.63457,0.1875,-50.36616069999999,-38765.33633999992,-87570.76698083089,0.0,-0.0,-174435.74332634246,0.0,-0.0,-1559999.9999999998,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,2900513.223900004,107304.44695000071,-107304.44695000071,-745479.3301355985,9443.655131249998,-9443.655131249998,0.5,0.7889896631240845,0.5,0.5,7889896.5,260.5056457519531,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-50366160.0,0.0,0.0,-0.0,-0.0,200366160.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
97200.0,26,0.356689817440667,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,342990.7673872278,58302.15432500052,0.3724429258570531,-58302.15432500052,-0.3724429258570531,156539.83544146415,0.0,0.0,0.356689817440667,0.06315055072447995,0.06315055072447995,0.06315055072447995,0.0039879920568051145,0.06,0.0,-0.015753108416386056,-0.010701064358427659,-0.005052044057958396,5.0,1.0,0.061010337852794416,1.0,18119.073974999996,-18119.073974999996,0.0,18119.073974999996,0.0,96.63506119999998,0.28359,0.1875,-96.63506119999998,-30219.6964200004,-87570.76698083089,0.0,-0.0,-174435.74332634246,0.0,-0.0,-1619999.9999999998,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,3000696.304250006,100183.08035000227,-100183.08035000227,-775699.026555599,18119.073974999996,-18119.073974999996,0.5,0.7868494391441345,0.5,0.5,7868494.5,259.7989807128906,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-96635064.0,0.0,0.0,-0.0,-0.0,246635056.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
100800.0,27,0.4864916933508048,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,348327.261267228,78404.32943125017,0.5008586422116711,-78404.32943125017,-0.5008586422116711,156539.83544146415,0.0,0.0,0.4864916933508048,0.06498419340221773,0.06498419340221773,0.06498419340221773,0.004222945392136838,0.06,0.0,-0.014366948860866313,-0.009168213388688895,-0.005198735472177418,5.0,1.0,0.06315055072447995,1.0,15086.798831249998,-15086.798831249998,0.0,15086.798831249998,0.0,80.46292709999999,0.28359,0.1875,-80.46292709999999,-57981.036719999975,-87570.76698083089,0.0,-0.0,-174435.74332634246,0.0,-0.0,-1679999.9999999998,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,3124013.8348500063,123317.53060000017,-123317.53060000017,-833680.0632755989,15086.798831249998,-15086.798831249998,0.5,0.7850158214569092,0.5,0.5,7850158.0,259.1935729980469,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-80462928.0,0.0,0.0,-0.0,-0.0,230462928.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
104400.0,28,0.45394934018017513,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,355280.96855722816,72967.51693125033,0.46612746669543736,-72967.51693125033,-0.46612746669543736,156539.83544146415,0.0,0.0,0.45394934018017513,0.06635808927684073,0.06635808927684073,0.06635808927684073,0.004403396012473164,0.06,0.0,-0.012178126515262254,-0.006869479373114995,-0.005308647142147258,5.0,1.0,0.06498419340221773,1.0,17736.053381249996,-17736.053381249996,0.0,17736.053381249996,0.0,94.59228469999998,0.28359,0.1875,-94.59228469999998,-48277.75626000017,-87570.76698083089,0.0,-0.0,-174435.74332634246,0.0,-0.0,-1739999.9999999998,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,3239245.298400005,115231.46354999859,-115231.46354999859,-881957.8195355991,17736.053381249996,-17736.053381249996,0.5,0.7836419343948364,0.5,0.5,7836419.0,258.73992919921875,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-94592288.0,0.0,0.0,-0.0,-0.0,244592288.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
108000.0,29,0.4737805025644496,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,360821.74008722807,75616.37522500045,0.48304877165452315,-75616.37522500045,-0.48304877165452315,156539.83544146415,0.0,0.0,0.4737805025644496,0.0671375424161963,0.0671375424161963,0.0671375424161963,0.004507449601686557,0.06,0.0,-0.009268269090073545,-0.0038972656967778407,-0.005371003393295703,5.0,1.0,0.06635808927684073,1.0,13320.232875,-13320.232875,0.0,13320.232875,0.0,71.041242,0.28359,0.1875,-71.041242,-56755.370820000535,-87570.76698083089,0.0,-0.0,-174435.74332634246,0.0,-0.0,-1799999.9999999998,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,3361541.440750007,122296.14235000219,-122296.14235000219,-938713.1903555996,13320.232875,-13320.232875,0.5,0.7828624844551086,0.5,0.5,7828624.5,258.4825744628906,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-71041240.0,0.0,0.0,-0.0,-0.0,221041248.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
111600.0,30,0.3747277592701285,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,370836.9510776104,59613.222499763215,0.3808182264383096,-59613.222499763215,-0.3808182264383096,156539.83544146415,0.0,0.0,0.3747277592701285,0.06727916914353593,0.06727916914353593,0.06727916914353593,0.004526486600644517,0.06,0.0,-0.0060904671681810685,-0.0007081336366981938,-0.005382333531482875,5.0,1.0,0.0671375424161963,1.0,10606.412350036293,-10606.412350036293,0.0,10606.412350036293,0.0,56.567532533526894,0.63457,0.1875,-56.567532533526894,-38991.599159344565,-87570.76698083089,0.0,-0.0,-175949.55417661555,-1513.8108502730902,1513.8108502730902,-1859999.9999999998,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,3472062.061750009,110520.62100000214,-110520.62100000214,-977704.7895149442,10606.412350036293,-10606.412350036293,0.5,0.7827208042144775,0.5,0.5,7827208.5,258.4358215332031,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-56567532.0,0.0,0.0,-13441535.0,-13441535.0,220009072.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
115200.0,31,0.28518433379866037,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,391143.2374421409,44261.2658979688,0.28274761994699854,-44261.2658979688,-0.28274761994699854,156539.83544146415,0.0,0.0,0.28518433379866037,0.06573998658779878,0.06573998658779878,0.06573998658779878,0.004321745836563964,0.06,0.0,0.0024367138516618514,0.007695912778685754,-0.005259198927023903,5.0,1.0,0.06727916914353593,1.0,3047.584501204792,-3047.584501204792,0.0,3047.584501204792,0.0,16.25378400642556,0.98555,0.1875,-16.25378400642556,-20907.39503223356,-87570.76698083089,0.0,-0.0,-184740.40637985157,-8790.85220323602,8790.85220323602,-1919999.9999999998,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,3582066.595350011,110004.5336000016,-110004.5336000016,-998612.1845471777,3047.584501204792,-3047.584501204792,0.5,0.7842600345611572,0.5,0.5,7842600.0,258.94403076171875,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-16253784.0,0.0,-0.0,-61442920.0,-61442920.0,227696704.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
118800.0,32,0.09329620545199496,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,423235.73940868856,12130.0046964389,0.07748829339337554,-12130.0046964389,-0.07748829339337554,156539.83544146415,0.0,0.0,0.09329620545199496,0.06159291749613671,0.06159291749613671,0.06159291749613671,0.003793687485685904,0.06,0.0,0.015807912058619415,0.02073534545831035,-0.004927433399690937,5.0,1.0,0.06573998658779878,1.0,-21769.35762439657,21769.35762439657,21769.35762439657,0.0,22.08853698381266,0.0,0.98555,0.1875,22.08853698381266,-1806.8603542877827,-87570.76698083089,0.0,-0.0,-204689.39700901607,-19948.990629164502,19948.990629164502,-1979999.9999999998,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,3695914.948300012,113848.35295000114,-113848.35295000114,-1000419.0449014655,-21769.35762439657,21769.35762439657,0.5,0.7884070873260498,0.5,0.5,7884071.0,260.31329345703125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,22088536.0,0.0,0.0,-101901512.0,-101901512.0,229812976.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
122400.0,33,0.007973767186245189,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,453502.48458211287,-2556.3738781650864,-0.016330500609993335,2556.3738781650864,0.016330500609993335,156539.83544146415,0.0,0.0,0.007973767186245189,0.05583864560717422,0.05583864560717422,0.05583864560717422,0.0031179543432435968,0.06,1.0,0.024304267796238524,0.02877135944481246,-0.004467091648573938,5.0,1.0,0.06159291749613671,1.0,-29698.787183872304,29698.787183872304,29698.787183872304,0.0,46.80143590757884,0.0,0.63457,0.1875,46.80143590757884,3124.33186771709,-87570.76698083089,0.0,-0.0,-232453.46965330897,-27764.0726442929,27764.0726442929,-2039999.9999999998,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,3810821.4342500134,114906.48595000152,-114906.48595000152,-997294.7130337484,-29698.787183872304,29698.787183872304,0.5,0.7941613793373108,0.5,0.5,7941613.5,262.21319580078125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,46801436.0,0.0,-0.0,-122115376.0,-122115376.0,225313936.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
126000.0,34,0.05487349401355028,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,479411.17133945937,4740.696807324068,0.030284283830723614,-4740.696807324068,-0.030284283830723614,156539.83544146415,0.0,0.0,0.05487349401355028,0.0501189011521741,0.0501189011521741,0.0501189011521741,0.002511904252701398,0.06,1.0,0.02458921018282667,0.0285987222750006,-0.004009512092173928,5.0,1.0,0.05583864560717422,1.0,-15888.124271586774,15888.124271586774,15888.124271586774,0.0,56.02498068192381,0.0,0.28359,0.1875,56.02498068192381,5279.865678435657,-87570.76698083089,0.0,-0.0,-264481.6191243982,-32028.149471089244,32028.149471089244,-2099999.9999999995,-59999.99999999977,59999.99999999977,0.0,0.0,-0.0,0.0,0.0,-0.0,3923478.4048000122,112656.9705499988,-112656.9705499988,-992014.8473553128,-15888.124271586774,15888.124271586774,0.5,0.799881100654602,0.5,0.5,7998811.0,264.1017150878906,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,56024980.0,0.0,-0.0,-135385456.0,-135385456.0,229360480.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
129600.0,35,0.07219476827355548,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,506220.84982178535,8033.285237232169,0.0513178336656429,-8033.285237232169,-0.0513178336656429,156539.83544146415,0.0,0.0,0.07219476827355548,0.04521999432144841,0.04521999432144841,0.04521999432144841,0.002044847886431826,0.06,1.0,0.02087693460791258,0.024494534153628456,-0.0036175995457158727,5.0,1.0,0.0501189011521741,1.0,-13422.765333311105,13422.765333311105,13422.765333311105,0.0,73.22440310572857,0.0,0.18331,0.1875,73.22440310572857,5353.627911782707,-87570.76698083089,0.0,-0.0,-297705.80925385497,-33224.19012945675,33224.19012945675,-2159999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,4038158.6455000103,114680.2406999981,-114680.2406999981,-986661.2194435301,-13422.765333311105,13422.765333311105,0.5,0.8047800064086914,0.5,0.5,8047800.0,265.7192077636719,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,73224400.0,0.0,0.0,-129865488.0,-129865488.0,206641088.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
133200.0,36,0.07707221088154981,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,525823.7991276148,9444.031896393046,0.06032989538898875,-9444.031896393046,-0.06032989538898875,156539.83544146415,0.0,0.0,0.07707221088154981,0.041212137030449014,0.041212137030449014,0.041212137030449014,0.0016984402386165068,0.06,1.0,0.01674231549256105,0.020039286454996974,-0.003296970962435921,5.0,1.0,0.04521999432144841,1.0,-3787.3695633226325,3787.3695633226325,3787.3695633226325,0.0,20.661009019271358,0.0,0.18331,0.1875,20.661009019271358,6371.547846113797,-87570.76698083089,0.0,-0.0,-327794.94994413905,-30089.140690284083,30089.140690284083,-2219999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,4141479.1876500105,103320.54215000011,-103320.54215000011,-980289.6715974163,-3787.3695633226325,3787.3695633226325,0.5,0.8087878823280334,0.5,0.5,8087878.5,267.0425109863281,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,20661010.0,0.0,0.0,-108740912.0,-108740912.0,238079904.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
136800.0,37,0.24949870263991517,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,561067.3730203431,37089.69658604256,0.2369345571460737,-37089.69658604256,-0.2369345571460737,156539.83544146415,0.0,0.0,0.24949870263991517,0.038089870011496774,0.038089870011496774,0.038089870011496774,0.0014508381974927213,0.06,1.0,0.012564145493841461,0.015611335094761203,-0.003047189600919742,5.0,1.0,0.041212137030449014,1.0,1434.1003578580319,-1434.1003578580319,0.0,1434.1003578580319,0.0,7.648535241909504,0.18331,0.1875,-7.648535241909504,-412.02233545621857,-87570.76698083089,0.0,-0.0,-351179.30326595437,-23384.353321815317,23384.353321815317,-2279999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,4260519.137200008,119039.94954999769,-119039.94954999769,-980701.6939328725,1434.1003578580319,-1434.1003578580319,0.5,0.8119101524353027,0.5,0.5,8119101.5,268.07342529296875,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-7648535.0,0.0,0.0,-74908640.0,-74908640.0,232557168.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
140400.0,38,0.3225703687995352,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,587060.4497507457,49477.48025192903,0.31606958134583213,-49477.48025192903,-0.31606958134583213,156539.83544146415,0.0,0.0,0.3225703687995352,0.036210346969248186,0.036210346969248186,0.036210346969248186,0.0013111892276333414,0.06,1.0,0.006500787453703083,0.009397615211242938,-0.002896827757539855,5.0,1.0,0.038089870011496774,1.0,6948.031573644849,-6948.031573644849,0.0,6948.031573644849,0.0,37.05616839277253,0.28359,0.1875,-37.05616839277253,-16536.37194788165,-87570.76698083089,0.0,-0.0,-364928.4419876705,-13749.138721716125,13749.138721716125,-2339999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,4376797.724600009,116278.58740000054,-116278.58740000054,-997238.0658807541,6948.031573644849,-6948.031573644849,0.5,0.8137896656990051,0.5,0.5,8137896.5,268.6939697265625,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-37056168.0,0.0,0.0,-30498326.0,-30498326.0,217554496.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
144000.0,39,0.3590494032949349,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,601199.287672772,56872.63255658868,0.3633109259135218,-56872.63255658868,-0.3633109259135218,156539.83544146415,0.0,0.0,0.3590494032949349,0.036478987689926745,0.036478987689926745,0.036478987689926745,0.001330716542881827,0.06,1.0,-0.004261522618586935,-0.0013432036033927952,-0.0029183190151941397,5.0,1.0,0.036210346969248186,1.0,12305.59104375,-12305.59104375,0.0,12305.59104375,0.0,65.6298189,0.63457,0.1875,-65.6298189,-30428.203590812394,-87570.76698083089,0.0,-0.0,-369138.64717483206,-4210.2051871615695,4210.2051871615695,-2399999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,4485574.971300012,108777.24670000374,-108777.24670000374,-1027666.2694715665,12305.59104375,-12305.59104375,0.5,0.8135210275650024,0.5,0.5,8135210.0,268.60528564453125,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-65629820.0,0.0,0.0,-0.0,-0.0,215629824.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
147600.0,40,0.36940437898846845,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,609636.305782772,59761.00813124981,0.38176230326750654,-59761.00813124981,-0.38176230326750654,156539.83544146415,0.0,0.0,0.36940437898846845,0.03833717770249445,0.03833717770249445,0.03833717770249445,0.0014697391941926377,0.06,1.0,-0.012357924279038089,-0.009290950062838532,-0.003066974216199556,5.0,1.0,0.036478987689926745,1.0,11946.098681250001,-11946.098681250001,0.0,11946.098681250001,0.0,63.71252630000001,1.13597,0.1875,-63.71252630000001,-39377.89133999974,-87570.76698083089,0.0,-0.0,-369138.64717483206,0.0,-0.0,-2459999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,4593389.880750014,107814.90945000201,-107814.90945000201,-1067044.1608115663,11946.098681250001,-11946.098681250001,0.5,0.8116627931594849,0.5,0.5,8116628.0,267.99176025390625,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-63712528.0,0.0,0.0,-0.0,-0.0,213712528.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
151200.0,41,0.3545253947016383,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,618265.0531527718,57633.113818748854,0.36816899453238494,-57633.113818748854,-0.36816899453238494,156539.83544146415,0.0,0.0,0.3545253947016383,0.04041919061874388,0.04041919061874388,0.04041919061874388,0.0016337109702743535,0.06,1.0,-0.013643599830746669,-0.010410064581247158,-0.0032335352494995105,5.0,1.0,0.03833717770249445,1.0,10776.850668750001,-10776.850668750001,0.0,10776.850668750001,0.0,57.476536900000006,1.13597,0.1875,-57.476536900000006,-38227.515779999085,-87570.76698083089,0.0,-0.0,-369138.64717483206,0.0,-0.0,-2519999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,4700246.143900011,106856.26314999629,-106856.26314999629,-1105271.6765915654,10776.850668750001,-10776.850668750001,0.5,0.8095808029174805,0.5,0.5,8095808.0,267.3043212890625,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-57476536.0,0.0,0.0,-0.0,-0.0,207476544.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
154800.0,42,0.34581989538732943,False,False,ok,,,True,1.0,0.0,1,0.0,1.0,0.0,0.0,627517.3994627715,56247.75916249916,0.359319140740583,-56247.75916249916,-0.359319140740583,156539.83544146415,0.0,0.0,0.34581989538732943,0.042439999694286024,0.042439999694286024,0.042439999694286024,0.0018011535740509977,0.06,1.0,-0.013499245353253584,-0.010104045377710702,-0.003395199975542882,5.0,1.0,0.04041919061874388,1.0,12509.4907125,-12509.4907125,0.0,12509.4907125,0.0,66.7172838,1.13597,0.1875,-66.7172838,-34485.92213999946,-87570.76698083089,0.0,-0.0,-369138.64717483206,0.0,-0.0,-2579999.9999999995,-60000.0,60000.0,0.0,0.0,-0.0,0.0,0.0,-0.0,4803984.412350006,103738.26844999567,-103738.26844999567,-1139757.5987315648,12509.4907125,-12509.4907125,0.5,0.8075600266456604,0.5,0.5,8075600.0,266.6370849609375,473.1572265625,313.16363525390625,-150000000.0,0.0,0.0,-66717284.0,0.0,0.0,-0.0,-0.0,216717280.0,-0.0,0.0,0.85,1.0,-1.0,1.0,True,True,True,,0,0
